temperature,moment,sus
52.2355709075928,0.0003665957049765683,2727.8006436652527
52.2351779937744,0.00036681189260779224,2726.192961985652
52.2351474761963,0.00036713795021897617,2723.771812212709
56.2167415618897,0.0003156191995429154,3168.3750590845407
56.2168483734131,0.00031544941439102213,3170.080381764248
56.2172107696533,0.0003146094837027138,3178.543724209335
60.2115325927734,0.0002831888153500438,3531.212907416279
60.208158493042,0.00028412566048963226,3519.5694689339402
60.207124710083,0.00028394535321349444,3521.8044200502
64.2173957824707,0.00027104440364916614,3689.4323828001916
64.2121429443359,0.0002729512159309917,3663.658344913997
64.2079772949219,0.00027360111526245523,3654.9558617140056
68.2248001098633,0.00026691251242208535,3746.545978401484
68.2217407226563,0.00026719758597708586,3742.5487821800803
68.2198715209961,0.0002674490365011436,3739.0301086230465
72.2300033569336,0.00026114551033888043,3829.282757732771
72.2280883789063,0.000260755362584192,3835.0122125565977
72.2268829345703,0.0002609286020864742,3832.466015621356
76.2290306091309,0.0002552772652376794,3917.309279652993
76.226993560791,0.000255751106790622,3910.051504952738
76.225959777832,0.00025589856375909996,3907.7984077370156
80.254753112793,0.00025809604423536567,3874.526643608956
80.2493782043457,0.00025676311079020906,3894.6404603154238
80.2417602539063,0.00025618697465171165,3903.3990754584943
84.2833862304687,0.000255402747554772,3915.3846604001255
84.2713928222656,0.00025610294664808145,3904.679790249072
84.2601623535156,0.0002550992640041895,3920.0426700704907
88.2773895263672,0.00025402300470671075,3936.651332640434
88.2669715881348,0.0002550656420280656,3920.55939815668
88.2565155029297,0.0002559112266504002,3907.605043705636
92.2722816467285,0.0002523889697589901,3962.1382858169854
92.2663192749023,0.00025231450138650974,3963.307675559016
92.2584686279297,0.00025053098552559766,3991.522237866367
96.2558212280273,0.0002506044794620465,3990.351657506776
96.2548789978027,0.0002502254727629776,3996.395686490461
96.2507019042969,0.0002489102570387954,4017.51222266481
100.247074127197,0.0002488209294464417,4018.9545237401276
100.248794555664,0.000249541849512221,4007.343866187969
100.246978759766,0.00024967713604788055,4005.1725032933336
104.242256164551,0.0002501656208393757,3997.351820944541
104.245361328125,0.0002492887336532295,4011.4127315157357
104.243667602539,0.0002513017975706676,3979.2791363491697
108.232410430908,0.0002468728274522187,4050.6685580597004
108.244487762451,0.0002469303952279534,4049.724211054907
108.250164031982,0.00024730999588149324,4043.5082150063317
112.227397918701,0.0002455876940971668,4071.8652604977424
112.242221832275,0.00024550629907831316,4073.2152443918094
112.249179840088,0.00024641093647259404,4058.261432366337
116.22159576416,0.00024580145288237367,4068.324203431548
116.238883972168,0.00024557545557322405,4072.0681863983214
116.24728012085,0.0002456408839717614,4070.9835587261564
120.230194091797,0.0002444887685785217,4090.1674371959266
120.247882843018,0.00024517604901182276,4078.7018309108103
120.256225585938,0.0002450289172640349,4081.1509562458446
124.227577209473,0.00024496016395094924,4082.296418613762
124.247333526611,0.0002445758391614993,4088.7113110942896
124.257347106934,0.00024399462825663965,4098.450884534126
128.233833312988,0.0002439396939162476,4099.373840910584
128.253921508789,0.00024336748180040968,4109.0123980496255
128.262878417969,0.00024360020115792412,4105.086922123302
132.25838470459,0.00024387291526822526,4100.496354423546
132.246528625488,0.00024354873412892942,4105.9544143252315
132.23265838623,0.00024267613669358483,4120.718310522021
136.257537841797,0.00024246846753045787,4124.247619432758
136.241813659668,0.00024234114849073886,4126.414380008665
136.225608825684,0.00024209003124036813,4130.6946629583135
140.26830291748,0.00024255046151333453,4122.85342093659
140.251281738281,0.00024225266864717594,4127.92150272008
140.233360290527,0.00024330178426620427,4110.121933614215
144.291160583496,0.0002422417586073134,4128.1074152910705
144.27214050293,0.00024251453440252618,4123.464197573403
144.252502441406,0.00024188445956790873,4134.205239089581
148.268760681152,0.00024161684039802783,4138.784359371013
148.215362548828,0.00024168791880972823,4137.567177229335
148.168823242187,0.00024209851372325857,4130.549934491107
152.267890930176,0.00024150713861614394,4140.664353567698
152.246658325195,0.00024097607742127195,4149.7895172881
152.224990844727,0.00024066909221822464,4155.082776866331
156.225364685059,0.00024078157462245376,4153.141707657669
156.204544067383,0.00024041424361895082,4159.487328816379
156.184211730957,0.00024067919348658666,4154.908388687662
160.251708984375,0.000240202577078731,4163.152669557874
160.194412231445,0.00024046494589031062,4158.610296804572
160.143768310547,0.00024026507062971129,4162.069823046261
164.243064880371,0.00024019083445557047,4163.35620077533
164.220512390137,0.00024001378790434994,4166.427307078371
164.197959899902,0.00023979658049510006,4170.201251141001
168.1787109375,0.00023916235794530332,4181.259996728671
168.156257629395,0.00023962459355429,4173.19435024284
168.135055541992,0.0002403591684722818,4160.4404207086445
172.100547790527,0.0002403591684722818,4160.4404207086445
172.087951660156,0.00024078076979731385,4153.155589799747
172.072570800781,0.00024064788690036462,4155.448912850956
176.175964355469,0.00024064836097764113,4155.440726616504
176.152359008789,0.00024002592700028038,4166.2165937550235
