,3702568497.686,300.487365722656,5000.01318359375,,,2,,,,17.0699999317527,,,,,,,300.487365722656,300.487365722656,5000.01318359375,5000.01318359375,,,43.8613357543945,,,,400,301.819854736328,0,0,0,0.0030517578125,40.5669593811035,,,,,,,,,,,,,,,,
,3702568646.278,299.637466430664,5000.00390625,4.70258801420628E-5,1.98987507115957E-7,1,9.99253354069792,40.0298881530762,2.00018104935734,17.0499999076128,0.000517892285981728,9.3123820007465E-5,0.25,2.05594402230649E-7,4.70247126891988E-5,2.36132380652956E-7,299.629760742188,299.629760742188,4999.9990234375,5000.0087890625,51.6312534663132,18.2799815232991,44.1015777587891,0,0,0,400,300.532348632812,1,4,1,1.99935913085938,48.8758583068848,,,,,,,,,,,,,,,,
,3702568817.381,288.891418457031,4999.99462890625,,,2,,,,17.0799995422363,,,,,,,288.891418457031,288.891418457031,4999.99462890625,4999.99462890625,,,44.2960586547852,,,,400,283.015075683594,0,0,0,0.002899169921875,48.8758583068848,,,,,,,,,,,,,,,,
,3702569016.022,289.900985717773,4999.98046875,4.75053722142789E-5,1.98255151076516E-7,1,9.99253354069792,40.0298881530762,2.00059116795901,17.0799996703863,0.000523216610487266,9.5323477959281E-5,0.25,3.15673000229065E-7,4.75180113143769E-5,3.47856838446309E-7,289.902923583984,289.902923583984,4999.97607421875,4999.98486328125,52.033792153717,18.2855831151147,44.6506996154785,0,0,0,400,290.055297851562,1,4,1,2.0037841796875,53.2746849060059,,,,,,,,,,,,,,,,
,3702569207.291,278.088836669922,4999.99462890625,,,2,,,,17.0900000840425,,,,,,,278.088836669922,278.088836669922,4999.99462890625,4999.99462890625,,,44.7765426635742,,,,400,278.045745849609,0,0,0,0.024566650390625,50.8308906555176,,,,,,,,,,,,,,,,
,3702569385.708,279.980270385742,5000.08740234375,4.76779803813282E-5,1.83866052436054E-7,1,9.99253354069792,40.0298881530762,1.9999523417357,17.0799996703863,0.000526972819811114,8.50754803508833E-5,0.25,-6.45303412769625E-7,4.77055675207037E-5,-6.12079894515616E-7,279.983276367187,279.983276367187,5000.08740234375,5000.08740234375,51.9282723036209,18.2733089798266,44.7879829406738,0,0,0,400,279.873565673828,1,4,1,2.00286865234375,54.2522010803223,,,,,,,,,,,,,,,,
,3702569576.838,267.885833740234,5000.0830078125,,,2,,,,17.0999996945262,,,,,,,267.885833740234,267.885833740234,5000.0830078125,5000.0830078125,,,44.5820617675781,,,,400,268.852111816406,0,0,0,0.035400390625,51.808406829834,,,,,,,,,,,,,,,,
,3702569745.4715,270.061630249023,5000.07592773438,4.77203654835191E-5,1.89780900384732E-7,1,9.99253354069792,40.0298881530762,1.99908702378211,17.0799996703863,0.000527665328519167,8.35257268324053E-5,0.25,-7.93909154254447E-7,4.77623321977211E-5,-7.59488193913123E-7,270.069549560547,270.069549560547,5000.07373046875,5000.078125,51.8977887913709,18.2897692782684,44.5248603820801,0,0,0,400,269.678741455078,1,4,1,1.98776245117187,55.2297172546387,,,,,,,,,,,,,,,,
,3702569926.665,257.282745361328,4999.97119140625,,,2,,,,17.1100002363324,,,,,,,257.282745361328,257.282745361328,4999.97119140625,4999.97119140625,,,44.2960586547852,,,,400,257.6591796875,0,0,0,0.00274658203125,52.2971649169922,,,,,,,,,,,,,,,,
,3702570105.261,260.150161743164,4999.96899414063,4.68171040116232E-5,1.89237805889824E-7,1,9.99253354069792,40.0298881530762,1.9875157007259,17.1000007539988,0.000515872488192922,7.64481173650788E-5,0.25,-1.24272140961302E-6,4.68725498942871E-5,-1.20814200008001E-6,260.158660888672,260.158660888672,4999.95751953125,4999.98046875,52.1807383153324,18.2854367084034,44.2388572692871,0,0,0,400,259.634063720703,1,4,1,1.9805908203125,55.2297172546387,,,,,,,,,,,,,,,,
,3702570445.04,250.249893188477,4999.96215820313,4.75791498234909E-5,1.87726982709439E-7,1,9.99253354069792,40.0298881530762,1.98680859445922,17.1000007539988,0.000523845309691899,7.99762830338255E-5,0.25,-1.05613414681533E-6,4.76493800421604E-5,-1.01931835225366E-6,250.260986328125,250.260986328125,4999.95751953125,4999.966796875,52.3628577603132,18.3005390559993,43.9299736022949,0,0,0,400,249.564926147461,1,4,1,1.98745727539062,55.7184753417969,,,,,,,,,,,,,,,,
,3702570546.225,243.434005737305,4999.9619140625,,,2,,,,17.1399999991059,,,,,,,243.434005737305,243.434005737305,4999.9619140625,4999.9619140625,,,43.8041343688965,,,,400,227.972061157227,0,0,0,0.00274658203125,52.7859268188477,,,,,,,,,,,,,,,,
,3702570764.731,240.346908569336,4999.92016601562,4.75797359332866E-5,1.7863652229886E-7,1,9.99253354069792,40.0298881530762,1.98633947313786,17.119999974966,0.000525822639561827,6.8953883992225E-5,0.25,-2.06358615368606E-6,4.76647276271388E-5,-2.02693642693221E-6,240.360427856445,240.360427856445,4999.91552734375,4999.9248046875,52.2143483416594,18.2948192380325,43.6554107666016,0,0,0,400,239.511734008789,1,4,1,1.98593139648438,55.7184753417969,,,,,,,,,,,,,,,,
,3702570886.038,230.128479003906,4999.95751953125,,,2,,,,17.1600001513958,,,,,,,230.128479003906,230.128479003906,4999.95751953125,4999.95751953125,,,43.4838104248047,,,,400,217.7470703125,0,0,0,0.002899169921875,52.7859268188477,,,,,,,,,,,,,,,,
,3702571094.5685,230.384132385254,4999.95971679687,4.97866890062594E-5,1.89030267687645E-7,1,9.99253354069792,40.0298881530762,1.97298753555469,17.1499997377396,0.000542881130156713,9.43295978531658E-5,0.25,-8.65972182093605E-8,4.98882748584188E-5,-4.24441504336375E-8,230.394958496094,230.394958496094,4999.95751953125,4999.9619140625,52.3198681917555,18.2754459524175,43.3579711914063,0,0,0,400,229.588226318359,1,4,1,1.98562622070313,55.7184753417969,,,,,,,,,,,,,,,,
,3702571235.956,218.155502319336,4999.93408203125,,,2,,,,17.1800003036857,,,,,,,218.155502319336,218.155502319336,4999.93408203125,4999.93408203125,,,43.1749267578125,,,,400,212.566589355469,0,0,0,0.024566650390625,52.7859268188477,,,,,,,,,,,,,,,,
,3702571424.3355,220.465187072754,4999.943359375,5.10209646182766E-5,1.81554250543222E-7,1,9.99253354069792,40.0298881530762,1.99979964555784,17.170000821352,0.000563302170763824,0.000100127313481067,0.25,1.06422131401723E-7,5.11393350657246E-5,1.54585137715935E-7,220.475646972656,220.475646972656,4999.93408203125,4999.95263671875,52.3401905332555,18.2581585077038,43.0948486328125,0,0,0,400,219.626983642578,1,4,1,1.998291015625,55.7184753417969,,,,,,,,,,,,,,,,
,3702571585.352,207.599426269531,4999.94775390625,,,2,,,,17.2000004559755,,,,,,,207.599426269531,207.599426269531,4999.94775390625,4999.94775390625,,,42.9232444763184,,,,400,206.655120849609,0,0,0,0.025482177734375,52.2971649169922,,,,,,,,,,,,,,,,
,3702571894.0035,210.163963317871,5000.02465820313,5.35216362865654E-5,2.07306590350602E-7,1,9.99253354069792,40.0298881530762,1.97433584518518,17.1900000423193,0.000582592374901951,0.000111365859858461,0.25,8.02534158300382E-7,5.36605152627511E-5,8.57925584393128E-7,210.17448425293,210.17448425293,5000.0224609375,5000.02685546875,52.2940744506209,18.2547378789579,42.8317260742188,0,0,0,400,209.379150390625,1,4,1,1.98150634765625,55.7184753417969,,,,,,,,,,,,,,,,
,3702572065.147,197.907897949219,5000.03173828125,,,2,,,,17.2100000664592,,,,,,,197.907897949219,197.907897949219,5000.03173828125,5000.03173828125,,,42.6372451782227,,,,400,199.145919799805,0,0,0,0.002593994140625,53.2746849060059,,,,,,,,,,,,,,,,
,3702572373.5745,200.127983093262,4999.97143554687,5.24239937104615E-5,2.09893548024298E-7,1,9.99253354069792,40.0298881530762,2.00098675896268,17.2000005841255,0.000576483795400337,0.000119834027936969,0.25,1.62598719245141E-6,5.25733977701747E-5,1.68615262613849E-6,200.137573242187,200.137573242187,4999.966796875,4999.97607421875,52.4144452425825,18.2623948721173,42.5457229614258,0,0,0,400,199.361312866211,1,4,1,2.01583862304687,56.2072334289551,,,,,,,,,,,,,,,,
,3702572544.693,187.817596435547,4999.9619140625,,,2,,,,17.230000218749,,,,,,,187.817596435547,187.817596435547,4999.9619140625,4999.9619140625,,,42.3626823425293,,,,400,188.483383178711,0,0,0,0.024566650390625,53.2746849060059,,,,,,,,,,,,,,,,
,3702572873.1615,190.113922119141,4999.98266601562,5.11010922152617E-5,2.43146036633094E-7,1,9.99253354069792,40.0298881530762,1.98884980576258,17.2199998050928,0.000561060679600395,0.000103557162182539,0.25,4.34541417712649E-7,5.12613938696044E-5,4.93624091814467E-7,190.120086669922,190.120086669922,4999.98046875,4999.98486328125,51.901696933967,18.2676325548217,42.3054809570313,0,0,0,400,189.365692138672,1,4,1,1.97799682617187,56.2072334289551,,,,,,,,,,,,,,,,
,3702573054.335,178.277099609375,4999.943359375,,,2,,,,17.2500003710389,,,,,,,178.277099609375,178.277099609375,4999.943359375,4999.943359375,,,42.0995597839355,,,,400,179.787963867187,0,0,0,0.002899169921875,52.7859268188477,,,,,,,,,,,,,,,,
,3702573372.851,180.129234313965,4999.943359375,5.14092458631074E-5,3.79620685429716E-7,1,9.99253354069792,40.0298881530762,2.00193329309885,17.2400008887053,0.000571129563528163,8.77100981675485E-5,0.25,-1.11654338606063E-6,5.15853658061704E-5,-1.05806011095973E-6,180.135757446289,180.135757446289,4999.91064453125,4999.97607421875,52.108046863044,18.2591302188717,42.0537986755371,0,0,0,400,179.426116943359,1,4,1,2.02362060546875,56.2072334289551,,,,,,,,,,,,,,,,
,3702573544.075,168.084274291992,4999.9013671875,,,2,,,,17.2699995920062,,,,,,,168.084274291992,168.084274291992,4999.9013671875,4999.9013671875,,,41.8478775024414,,,,400,167.739898681641,0,0,0,0.002899169921875,53.2746849060059,,,,,,,,,,,,,,,,
,3702573882.514,170.144638061523,5000.02001953125,5.17884256377906E-5,3.76018628663093E-7,1,9.99253354069792,40.0298881530762,1.98948725546105,17.2499995678663,0.000571468763295316,9.13446844029231E-5,0.25,-8.12729207909449E-7,5.19780290304775E-5,-7.47980821875222E-7,170.150360107422,170.150360107422,5000.017578125,5000.0224609375,52.4996427511786,18.2659219687278,41.7792358398438,0,0,0,400,169.47770690918,1,4,1,1.97372436523438,56.2072334289551,,,,,,,,,,,,,,,,
,3702574163.577,160.728744506836,5000.0224609375,,,2,,,,17.2800001338124,,,,,,,160.728744506836,160.728744506836,5000.0224609375,5000.0224609375,,,41.5961952209473,,,,400,160.345993041992,0,0,0,0.035552978515625,53.2746849060059,,,,,,,,,,,,,,,,
,3702574402.114,160.180465698242,5000.02026367188,5.43068151643135E-5,3.8878946434039E-7,1,9.99253354069792,40.0298881530762,1.97567722945226,17.2600001096725,0.000593382788540945,0.000106836941583264,0.25,2.08146093567882E-7,5.45165216104952E-5,2.86117149712553E-7,160.185729980469,160.185729980469,5000.0087890625,5000.03173828125,51.9134213617555,18.2673932298067,41.5046730041504,0,0,0,400,159.373641967773,1,4,1,1.98104858398438,56.2072334289551,,,,,,,,,,,,,,,,
,3702574563.34,148.712600708008,5000.02685546875,,,2,,,,17.3099998965859,,,,,,,148.712600708008,148.712600708008,5000.02685546875,5000.02685546875,,,41.2873115539551,,,,400,142.542739868164,0,0,0,0.034637451171875,52.7859268188477,,,,,,,,,,,,,,,,
,3702574931.688,150.219650268555,5000.03173828125,5.17860372948297E-5,4.72506995352883E-7,1,9.99253354069792,40.0298881530762,1.97658098049387,17.2899998724461,0.000570684631055078,7.6516503650282E-5,0.25,-2.13261933077678E-6,5.20004344378252E-5,-2.06065582816751E-6,150.225204467773,150.225204467773,5000.03173828125,5000.03173828125,51.914984618794,18.2505644776545,41.230110168457,0,0,0,400,149.232437133789,1,4,1,1.97433471679687,56.2072334289551,,,,,,,,,,,,,,,,
,3702575122.608,138.235717773438,5000.0087890625,,,2,,,,17.3200004383922,,,,,,,138.235717773438,138.235717773438,5000.0087890625,5000.0087890625,,,40.9669876098633,,,,400,137.462249755859,0,0,0,0.035552978515625,52.7859268188477,,,,,,,,,,,,,,,,
