,3705415198.436,51.466682434082,9999.861328125,,,2,,,,17.8199995568395,,,,,,,51.466682434082,51.466682434082,9999.861328125,9999.861328125,,,32.7319412231445,,,,600,51.3464965820313,0,0,0,0.04180908203125,37.6344108581543,,,,,,,,,,,,,,,,
,3705415444.468,52.2381610870361,9999.923828125,0.00107501726323522,1.59835360963643E-7,1,14.9888003110469,40.0298881530762,2.00215007427368,17.7999995648861,0.0118316009140309,0.00216165304335516,0.25,1.4886861488933E-6,0.00107383344585958,8.39548106845158E-6,52.2387161254883,52.2387161254883,9999.9072265625,9999.9404296875,51.3068776308324,18.0629186174173,32.7543678283691,0,0,0,600,51.962085723877,1,4,1,2.0233154296875,47.8983383178711,,,,,,,,,,,,,,,,
,3705415459.4525,52.2379055023193,9999.93359375,0.00107526639239949,1.44768446447475E-7,1,14.9888003110469,40.0298881530762,2.00210054369512,17.7999995648861,0.0118344421229391,0.00216001725692531,0.25,1.29956615095166E-6,0.00107408343619344,8.20816055816556E-6,52.237606048584,52.237606048584,9999.9267578125,9999.9404296875,51.2466922348516,18.064062690652,32.7431526184082,0,0,0,600,51.961799621582,1,4,1,2.02362060546875,47.8983383178711,,,,,,,,,,,,,,,,
,3705415474.4675,52.2379741668701,9999.9287109375,0.00107534421775121,1.54141281623099E-7,1,14.9888003110469,40.0298881530762,2.00206858651151,17.8100001066923,0.0118354851427744,0.00215812436706087,0.25,1.11647435603945E-6,0.00107416237513167,8.0257710626897E-6,52.2382049560547,52.2382049560547,9999.9267578125,9999.9306640625,51.0387790487362,18.0633490418697,32.7431526184082,0,0,0,600,51.9643898010254,1,4,1,2.02346801757813,47.8983383178711,,,,,,,,,,,,,,,,
,3705415828.325,57.3074111938477,10000.046875,,,2,,,,17.7899997940659,,,,,,,57.3074111938477,57.3074111938477,10000.046875,10000.046875,,,33.2813987731934,,,,600,56.9771728515625,0,0,0,0.04302978515625,47.8983383178711,,,,,,,,,,,,,,,,
,3705415909.1615,57.2829608917236,10000.0610351562,0.00102579710393171,1.64153951006396E-7,1,14.9888003110469,40.0298881530762,1.98865802415823,17.7699998021126,0.0112364829284272,0.00203797169279016,0.25,1.43448710411824E-7,0.00102616072149032,6.70098916659938E-6,57.2833709716797,57.2833709716797,10000.056640625,10000.0654296875,51.3248550867747,18.0642627946959,33.2589721679687,0,0,0,600,56.984561920166,1,4,1,1.98638916015625,50.8308906555176,,,,,,,,,,,,,,,,
,3705415924.106,57.2818412780762,10000.0708007813,0.0010262893132201,1.51063737805362E-7,1,14.9888003110469,40.0298881530762,1.98867276341168,17.7699998021126,0.0112422413865942,0.002037357496659,0.25,-3.12354523957489E-9,0.0010266537337514,6.55755619883426E-6,57.2825508117676,57.2825508117676,10000.056640625,10000.0849609375,51.3725344264477,18.0654428979695,33.2477569580078,0,0,0,600,56.9857597351074,1,4,1,1.98699951171875,50.8308906555176,,,,,,,,,,,,,,,,
,3705415939.1105,57.2812671661377,10000.078125,0.00102615067269141,1.53502528916707E-7,1,14.9888003110469,40.0298881530762,1.98866919513013,17.7699998021126,0.011240991747772,0.00203547843640912,0.25,-1.49213639697563E-7,0.00102651581954789,6.41055098204777E-6,57.2811317443848,57.2811317443848,10000.0712890625,10000.0849609375,51.6015515825824,18.0652163212592,33.2477569580078,0,0,0,600,56.9841003417969,1,4,1,1.9805908203125,50.8308906555176,,,,,,,,,,,,,,,,
,3705416328.9095,62.3410930633545,10000.1376953125,0.00098637247759382,1.60722673458951E-7,1,14.9888003110469,40.0298881530762,1.98872618579537,17.7699998021126,0.0108203710598201,0.00195054331810976,0.25,-5.96686137247935E-7,0.000987942675470362,5.39415634972725E-6,62.3438262939453,62.3438262939453,10000.1357421875,10000.1396484375,51.7539691438324,18.0698286891697,33.7075080871582,0,0,0,600,61.9910697937012,1,4,1,1.99676513671875,52.7859268188477,,,,,,,,,,,,,,,,
,3705416343.826,62.3371696472168,10000.1376953125,0.000986127855151048,2.19073374722059E-7,1,14.9888003110469,40.0298881530762,1.98874348681737,17.7699998021126,0.0108182811150305,0.00194723680289918,0.25,-8.55526905498211E-7,0.00098769839842409,5.13373649302086E-6,62.3383598327637,62.3383598327637,10000.1357421875,10000.1396484375,51.6296902092747,18.0698394681426,33.7187194824219,0,0,0,600,61.9947357177734,1,4,1,1.97845458984375,52.7859268188477,,,,,,,,,,,,,,,,
,3705416358.8295,62.3355197906494,10000.142578125,0.000986209624397941,1.54715432331973E-7,1,14.9888003110469,40.0298881530762,1.98870871933002,17.7699998021126,0.0108182134783594,0.00195168290537477,0.25,-4.62090222657027E-7,0.000987777554728858,5.52842798498534E-6,62.3359794616699,62.3359794616699,10000.1357421875,10000.1494140625,51.5288601302939,18.0699693907769,33.7187194824219,0,0,0,600,61.9971580505371,1,4,1,1.98501586914062,52.7859268188477,,,,,,,,,,,,,,,,
,3705416457.75,69.3879776000977,10000.1455078125,,,2,,,,17.7899997940659,,,,,,,69.3879776000977,69.3879776000977,10000.1455078125,10000.1455078125,,,34.2906036376953,,,,600,70.5059967041016,0,0,0,0.04302978515625,49.8533744812012,,,,,,,,,,,,,,,,
,3705416748.5285,67.4093971252441,10000.154296875,0.000951790079159335,1.70648840012803E-7,1,14.9888003110469,40.0298881530762,1.98866142246224,17.7699998021126,0.0104514810052667,0.00187927824250709,0.25,-5.44561376440508E-7,0.00095421740786126,4.78846149372769E-6,67.4126739501953,67.4126739501953,10000.1455078125,10000.1630859375,51.5921720403516,18.0697347957927,34.133617401123,0,0,0,600,67.0109405517578,1,4,1,1.986083984375,53.2746849060059,,,,,,,,,,,,,,,,
,3705416763.4895,67.4043350219727,10000.154296875,0.000952279604941853,1.62570355360972E-7,1,14.9888003110469,40.0298881530762,1.988699034691,17.7699998021126,0.0104573495988122,0.00187853806340124,0.25,-7.03706045025885E-7,0.000954708289571587,4.63213710992423E-6,67.406120300293,67.406120300293,10000.1455078125,10000.1630859375,51.7445896016016,18.0698671484952,34.1224021911621,0,0,0,600,67.0141067504883,1,4,1,1.9805908203125,53.2746849060059,,,,,,,,,,,,,,,,
,3705416778.4665,67.4017295837402,10000.154296875,0.000952334053912263,1.63419244192133E-7,1,14.9888003110469,40.0298881530762,1.98870942072579,17.7699998021126,0.0104579041302664,0.0018791579580728,0.25,-6.5809864617108E-7,0.00095476221847684,4.67841391132871E-6,67.4025497436523,67.4025497436523,10000.1455078125,10000.1630859375,51.667990006717,18.069610563116,34.1224021911621,0,0,0,600,67.0166625976563,1,4,1,1.98104858398438,53.2746849060059,,,,,,,,,,,,,,,,
,3705417087.658,72.5507659912109,10000.056640625,,,2,,,,17.8000003358722,,,,,,,72.5507659912109,72.5507659912109,10000.056640625,10000.056640625,,,34.5373001098633,,,,600,72.1114959716797,0,0,0,0.04364013671875,50.3421325683594,,,,,,,,,,,,,,,,
,3705417183.2595,72.47412109375,10000.06640625,0.00092175136256643,1.92362065731479E-7,1,14.9888003110469,40.0298881530762,1.98861534976673,17.790000885725,0.0101297830173967,0.00181386228140289,0.25,-7.18917741241135E-7,0.000924749788781257,3.97092718763678E-6,72.4762115478516,72.4762115478516,10000.0615234375,10000.0712890625,51.505411274717,18.0714685226044,34.5148735046387,0,0,0,600,72.0798034667969,1,4,1,1.97952270507813,53.2746849060059,,,,,,,,,,,,,,,,
,3705417198.2315,72.4704246520996,10000.0634765625,0.000922324828762135,1.78656250985473E-7,1,14.9888003110469,40.0298881530762,1.98857653830566,17.790000885725,0.0101359970553651,0.00181437705776433,0.25,-7.72429006439535E-7,0.000925324993671629,3.92050642527628E-6,72.4720306396484,72.4720306396484,10000.0615234375,10000.0654296875,51.6961286334093,18.0728468424469,34.5036582946777,0,0,0,600,72.0838241577148,1,4,1,1.98715209960938,52.7859268188477,,,,,,,,,,,,,,,,
,3705417213.2545,72.4689407348633,10000.0634765625,0.000922050359514372,1.90184111680638E-7,1,14.9888003110469,40.0298881530762,1.98856006100144,17.790000885725,0.0101321982413891,0.00181771955338116,0.25,-4.17672012713722E-7,0.000925047667407584,4.27515702618132E-6,72.4688186645508,72.4688186645508,10000.0615234375,10000.0654296875,51.7977403409093,18.0717462548043,34.5148735046387,0,0,0,600,72.0860595703125,1,4,1,1.97998046875,53.7634429931641,,,,,,,,,,,,,,,,
,3705417617.927,77.5404930114746,10000.0732421875,0.000897172852317846,1.81903866803366E-7,1,14.9888003110469,40.0298881530762,1.98850480474393,17.790000885725,0.00986356920575406,0.00176868270506569,0.25,-3.44114227324385E-8,0.000900533149305311,4.087142376958E-6,77.5425796508789,77.5425796508789,10000.0712890625,10000.0751953125,51.7563140293901,18.0713625049307,34.8624877929687,0,0,0,600,77.1425094604492,1,4,1,1.98226928710938,54.2522010803223,,,,,,,,,,,,,,,,
,3705417632.8875,77.5370559692383,10000.0712890625,0.000897063318448362,1.78853062625222E-7,1,14.9888003110469,40.0298881530762,1.98850530386284,17.790000885725,0.0098637222387525,0.00176089718783762,0.25,-7.2321162986861E-7,0.000900426119605618,3.39554918688973E-6,77.5384063720703,77.5384063720703,10000.0712890625,10000.0712890625,51.6609553500439,18.0702106679581,34.8737030029297,0,0,0,600,77.1464462280273,1,4,1,1.98226928710938,53.7634429931641,,,,,,,,,,,,,,,,
,3705417647.95,77.5349464416504,10000.0732421875,0.000897272304426347,1.7707780145695E-7,1,14.9888003110469,40.0298881530762,1.9885378970279,17.790000885725,0.00986583524644189,0.00176321333017785,0.25,-5.52670157053353E-7,0.000900634951162287,3.56786747442109E-6,77.5357055664062,77.5357055664062,10000.0712890625,10000.0751953125,51.6531390648516,18.0716493369162,34.8624877929687,0,0,0,600,77.1481781005859,1,4,1,1.9805908203125,53.7634429931641,,,,,,,,,,,,,,,,
,3705417716.977,80.9200973510742,10000.056640625,,,2,,,,17.8199995568395,,,,,,,80.9200973510742,80.9200973510742,10000.056640625,10000.056640625,,,35.1091842651367,,,,600,90.7567672729492,0,0,0,0.04150390625,50.8308906555176,,,,,,,,,,,,,,,,
,3705417977.6905,82.6719245910644,10000.06640625,0.000874779176268339,2.02122409458331E-7,1,14.9888003110469,40.0298881530762,1.98848005543886,17.8100001066923,0.0096217992027781,0.00171811951745795,0.25,-2.70046756946697E-7,0.00087835873388581,3.34869789184783E-6,82.6830978393555,82.6830978393555,10000.0615234375,10000.0712890625,51.5030663891593,18.071878824954,35.1764640808105,0,0,0,600,82.1936187744141,1,4,1,2.00592041015625,53.7634429931641,,,,,,,,,,,,,,,,
